content_id,content,价格,内饰,动力,外观,安全性,操控,油耗,空间,舒适性,配置
1CuInXEpwZhxFYo5,那太多了，十多万的H5、BJ40、吉姆尼等，二十多万的奇骏、自由光等等，但这些我都不喜欢 选了个森林人，除了配置低点，别的不后悔,9,9,9,9,9,9,9,9,9,1
1D0yWko25M6incFC,2.0时尚，1700多，没有这种声音。,9,9,9,9,9,9,9,9,0,9
1EKbmOkWaA5d49pr,超过3年以上的车子最好用南方用5W30或5W40。如果继续用0W肯定烧机油    ,9,9,0,9,9,9,9,9,9,9
1EQDYKj8U37vnqet,我当时没选X1，一是1.5排量是三缸车；二是空间小点；三是变相加价；指定装修，1.5万只有贴膜是实在的，其他都是送伞、钥匙扣这些；四是配置不全，落地30万的车没有座椅加热，想要的都加上，还得增加2万多，五是操控、视线、全时四驱不如森林人。要是考虑面子的，还是选宝马X1，要是实实在在用车的，那选森林人没错。,0,9,9,9,9,9,9,9,9,9
1ERyP7K9aouxkq2f,好开没错，但我的森12000公里发动机异响，皮带在行驶中脱出，4S查不出原因,9,9,-1,9,9,9,9,9,9,9
1ExUalBmZsStPnqR,八九万！瓜子网价格好点，不急的话就挂在上面慢慢卖,1,9,9,9,9,9,9,9,9,9
1FH9q508ZVWzbNDd,感谢大家推荐，综合比较了一下，米其林三st，马牌us6，普利斯通EP850，倍耐力的蝎子胎还有邓禄普以及原厂胎等。首先价格上相差无几，我大部分时间跑市区偶尔跑下烂路，所以综合考虑了一下选择了普利斯通的850，各方面比较均衡一点！等安装上之后实际的感受再给车友们分享一下！最后再次感谢大家的建议，谢谢大家！,0,9,9,9,9,9,9,9,9,9
1FhQJqmYgXEIDUjw,点个赞，斯巴鲁确实好车，你在路上闪躲都比开其他车信心足。当然了，豪华品牌操控性好的车也有，比如宝马保时捷，但是没开过，没法做对比。,9,9,9,9,9,0,9,9,9,9
1FrkDdGAzgj54fC9,我16 2.0豪华导航版，不到两年5万公里，感觉很好，油耗基本是7.0.喜欢,9,9,9,9,9,9,0,9,9,9
1G5Qf3uR7r690wWO,为了舒适性，森林人刹车都是前段软，再往下踩就有劲了    ,9,9,9,9,0,9,9,9,9,9
1H3iEKZTF6pfsCl5,既然要换导航，原车导航上的那些废文件留来做甚？（要留也可以拷到电脑里去的）原卡上只保留我说的那几个，再拷凯立德和你那个引导文件进去就OK了呀。   ,9,9,9,9,9,9,9,9,9,0
1HhPuO8AtsMcfa4q,我都是D档自个走了才跟油，车熄火停哪开着窗估计就没噪音了，还有嫌弃开着窗噪音大的...,9,9,9,9,9,9,9,9,-1,9
1HoxDRez3XI2QBg7,越野能力不能光看四驱，新奇峻为了外观大大牺牲了接近角，没有大的接近角到了越野路段通过性就等于0！老奇峻虽然丑销量差，但越野能力可以和森打个平手，但新奇峻就大大的不如了！,9,9,9,0,9,9,9,9,9,9
1HuUZnqpNGYhrO4F,在想，装了这个，下马路牙子咔嗒一下，虽然是软性材料，但是咔嗒一下，心理有负担再一个，跑告诉的时候，那个地方的风噪和胎噪反射，不是更大么，,9,0,9,9,9,9,9,9,0,9
1IO3mUVfo95cMQGe,嘿嘿，内饰图你没有吧。我是从3月庞大经销商大会的PPT里弄出来的,9,0,9,9,9,9,9,9,9,9
1IX9lgLhJBiW5C8U,我五月份订的XT，七月份到！4s店小哥原话（哥 在吗 跟你说个消息 因为税点要降 咱们的车子价格可能会降 如果车价到时候有变动 我这边会把差价补给你们的）！,0,9,9,9,9,9,9,9,9,9
1JC6KcNrygTMUWVq,优惠1W3 赠送1000油卡 还有保养 坐垫脚垫之类的    ,0,9,9,9,9,9,9,9,9,9
1JQ82CsxUWFREPmI,要操控就上这些，前后顶吧（前sti后 日本关西）前后防倾杆（cusco）前后铝摆臂（鱼眼）避震（tein sf 或者tein fz）后桥铝托架 后桥垫片 前后可调李子串,9,9,9,9,9,0,9,9,9,9
1JjhdICmNQYpnb06,变速箱的声音，已经询问过专家了,9,9,0,9,9,9,9,9,9,9
1KDoUvkANWIgFzLl,担心动力的建议还是2.5吧,9,9,0,9,9,9,9,9,9,9
1L6Vr3ctSWTjN4lB,换代高配会有，不过价格也要上浮到落地33万以上了。,0,9,9,9,9,9,9,9,9,9
1LaJsR2nFXltZPem,操控省油空间大，视野宽盲区小又安全。好开又安全，这些不是优点？,9,9,9,9,9,1,9,0,9,9
1MNPZr8Uyw3dclvF,不满你说。 刺拉拉。 噶喇喇。 刺拉刺啦  这个叫爆震。 一般在1300———2000转速  急加速就有。。正品,9,9,0,9,9,9,9,9,9,9
1MizrvFUOun3hWRK,个人感觉机油粘度有点高，发动机没问题不用加抗磨剂,9,9,0,9,9,9,9,9,9,9
1NCjd2Gk8SKq0X3z,这个地方是有响声，但是具体在哪你找到了吗？   ,9,9,9,9,9,9,9,9,0,9
1NFy4lYk6rbDGKz3,一般原车出厂之前已经做过一次底盘装甲了 路况环境还不错的话可以不用再做了,9,9,9,9,9,0,9,9,9,9
1NXzRcTw3UpSJ40o,排量问题肯定是越大越好…楼主要是试驾2.0t的估计就完了,9,9,0,9,9,9,9,9,9,9
1OWSu8dwb2ksUqcx,两万一千转？？？前顶是平衡杆吗？俗称顶吧？这个对油耗有影响吗？,9,9,9,9,9,9,0,9,9,9
1OoByxSb6fAqv3wI,看完了，看的途中在思考错别字都这么少，难道是百度解析复制过来的--我理解力不好，物理学得不好，大致意思知道了，记住了楼主大哥的一句话，森林人为了控制成本，内饰投入差了，是有原因的，大哥就像是我们读书时的特级教师一样，下面学生没几个，还没有好学生听课,9,-1,9,9,9,9,9,9,9,9
1PnyYpzDg7N8fBLd,很凶狠的前脸，不过我就买了xv呢。预算不够。,9,9,9,0,9,9,9,9,9,9
1PozS6kGsqD4fLBg,第一，要按保养手册的要求，现在日系车基本都是020，实际使用确实安静平顺。第二，看你写的这意思，估计不是在4s做的保养。说明书上水平对置的机油量是4.8L，比直列四缸要多，保养时机油量是否加足了？第三，国内假机油太多。。。这个就没底了，不好说。但国内外2.5的机子貌似确实存在这个问题,9,9,0,9,9,9,9,9,9,9
1Q8PDUu20szawjG9,各位大神，我打算4万换...重点是变速箱油用哪种,9,9,0,9,9,9,9,9,9,9
1RTBlKArwiOxPe3G,内饰有改进嘛？比如说那个轻轻一按就凹进去的塑料门板    ,9,0,9,9,9,9,9,9,9,9
1RtOMPviF0d6K7fc,12前脸好看，16侧身好看，尾部区别不大。,9,9,9,1,9,9,9,9,9,9
1S5RcjPoZq8hzb2l,好多人建议用30的，20的稀，在广东这么热的地方更稀！但是燃油经济性会好一点，不过发动机噪音会大一点！我也纠结这个，不过还是准备上30的！,9,9,0,9,9,9,9,9,9,9
1TEDshcBq8y2pwbL,1.加92或95都可，没啥区别。 2.拉开点车距，慢慢适应就好。 3.三包期就在4S店，白桶机油就可，出保再自由选择。,9,9,0,9,9,9,9,9,9,9
1Ta6CFwXNOU9md47,刹车越踩越有，导航卡可以直接拔出来了,9,9,9,9,1,9,9,9,9,0
1TkpsRiHMhvy7ean,像我这种小城市没有98还不是只能95，目前加了三箱95的还没出现爆震，只是油耗高了点    ,9,9,9,9,9,9,-1,9,9,9
1TzVbeuFWlRIyoBX,这个车不是跑车 关注此车烂路性能 高速请限速,9,9,-1,9,9,0,9,9,9,9
1U4lwqdBXasivnQ5,改了19寸的，不过刹车最好跟着改，要不盘和卡钳都显得太小啦,9,9,9,9,-1,9,9,9,9,9
1U5zuFxtKdnyTHPc,我是16款2.0跑了公里数也不少了，一点不烧，长时间高速高转我也观察过不烧.,9,9,0,9,9,9,9,9,9,9
1U9sBS6zWmDcy8LJ,那不是调座椅加热温度的嘛？,9,0,9,9,9,9,9,9,9,9
1U9vFxwD2MYTgidN,一直提中高配，估计要想都拥有价格不会太低，28万，猜猜吧,0,9,9,9,9,9,9,9,9,0
1UgQulE7fLSke3a8,4月提车，07年01日出厂。送前雷达、LED近灯、电尾门、自动落锁及行车仪。,9,9,9,9,9,9,9,9,9,0
1VjIouJYwQNyHzWG,我刚在义乌提的2.0最低配，裸车下2.4W，送了个前挡膜。17特装没什么区别吧，感觉前脸还是16的高配好看,9,9,9,0,9,9,9,9,9,9
1WpNIYyxzfmnUlrH,摩雷的听爱卓和优特声听人声都非常OK，而且价格不算高。DLS的低频应该是不用担心的，建议后门装，不加低音的前提下！可以加好友聊配置方案！    ,9,9,9,9,9,9,9,9,9,1
1XBFKMT5oPUmac6f,连接上车载蓝牙以后，在手机蓝牙设置下面的已配对设备中车载蓝牙型号点开，配置服务中的手机音频、媒体音频看看启用了没有。,9,9,9,9,9,9,9,9,9,0
1XZtwk4RCi9fmNvh,按专修店的说法，轴承坏主要是泡水、洗车等在轴承积水生锈磨坏的。拆出来确实锈蚀严重。    ,9,9,9,9,9,9,9,9,9,0
1XwW75kLJQs2tZo3,说得就是啊，好车子，好性能，好动力的，又节能的车子实在是不多的。,9,9,1,9,9,1,9,9,9,9
1YLVS9MRlXnrFQbp,油耗高一个，容易夹石子， 除此之外，优点就是好看，霸气，自驾游的时候对各种修路一律无视，全速通过，下雨天刹车比旧胎更有信心。,9,9,9,9,9,9,1,9,9,9
1ZMH0RjVuglqmkdB,捷豹路虎已经全面普及自产2.0T发动机了，而且获得了世界十佳发动机。    ,9,9,0,9,9,9,9,9,9,9
1aAdCZ4hkgsueVRM,贴个膜或底盘装甲最实惠。,9,9,9,9,9,0,9,9,9,9
1aIP96hnRckjiNFl,过年的时候 我连续跑了1500公里。从去年这个时候开始留心机油问题，目前是基本确认了。。   ,9,9,0,9,9,9,9,9,9,9
1aRIftpNeHCi7QzP,上海优惠1.8万万。今天看的,0,9,9,9,9,9,9,9,9,9
1b2RUjeJYWpMnPcI,据说这个颜色的只有2.0高配的那款？你这个是吗    ,9,9,9,0,9,9,9,9,9,9
1bJ3q6IzRArVTFyG,又去看了看，居然说广汽三菱不厚道，日版厚道的帖子。在日本一个月都快卖出十位数的车，还提啥配置。  光指望海外市场呀？怪不得请了一个外国人当老大。,9,9,9,9,9,9,9,9,9,-1
1bQP3uplGVRoDOSB,赶紧补吧，这事儿挺长时间了，变速箱缺油低速异响。,9,9,-1,9,9,9,9,9,9,9
1bvzrL3CJ5IfAyGq,维修小贵，保养一般得看你舍得用啥油，油耗长途7、8个，纯市区看你激情不，一般12左右,9,9,9,9,9,9,0,9,9,9
1byxne8guUAqTlav,高速120的速度，油耗8.7感觉不正常，除非一直大上坡，我现在上班10公里，上下班高峰的时候暴力驾驶，油耗最多13，14的样子，当然这是不堵车的情况下，堵车就上不封顶了 ，但是如果晚上加班避开晚高峰，正常开不暴力的话，油耗都可以到9以下    ,9,9,9,9,9,9,0,9,9,9
1c4VwKPhCBWFGrUi,找到了，价格有点贵……,0,9,9,9,9,9,9,9,9,9
1c5lIM8YQh2nf3Sp,2.5t的没了，2.0t也没了，难不成跟比亚迪宋学习，看新款的尾灯和比亚迪还真像。唉，安心挣钱准备移植b4,9,9,9,0,9,9,9,9,9,9
1cNC6MfhU3oVauSz,平时路况时速40～50，要轻点着油门（所谓的温柔驾驶），表显瞬时油耗7.5，真的是让人着急。开车要愉悦才是，油耗爱咋滴就咋滴吧,9,9,9,9,9,9,-1,9,9,9
1cwny5DSvt9NRBXa,我当时管道都交定金了，等了1个月，加价2万，退了买的森林人。其实如果你预算够的话可以上沃尔沃xc60啊，最低配配置可以，落地32多点，跟管道价格差不多，比它爽太多了,9,9,9,9,9,9,9,9,9,0
1d3fsmJ9WhUZAIHg,现在还用车载导航，手机百度导航好用刷新快。,9,9,9,9,9,9,9,9,9,0
1gdJAbFqBsuYnOo0,2014年，差不多这个价格我入的2.0i豪华2014款,0,9,9,9,9,9,9,9,9,9
1gtoG9craDuyQiAO,买斯巴鲁就是考虑到安全性，美国最近碰撞测试又是排前面的，防撞钢梁两级，一个薄，一个厚重，看拆车视频吧,9,9,9,9,1,9,9,9,9,9
1gudpVXGyCQfwLMK,楼主我们是同一款，出现的问题也基本一样，不过我的后备厢异响是在门那个地方。加了个东西就好了没有拆开电焊。写的很好！我也是感觉越开越顺手。适合家用。,9,9,9,9,9,9,9,9,0,9
1j8l6L9f4yad2IoJ,这个问题很容易误判到发动机或者变速箱上，网上查也都有好多说是CVT变速箱异响的。我当时情况就是，不给油怠速时一点异响没有，速度低了或者高了也没有异响。刚好就是在发动机某个额定输出功率附近，排气量刚好推动中段排气管里某个零件嘎啦嘎啦的响，供你参考。,9,9,-1,9,9,9,9,9,9,9
1jGfoqJObHvxNlhQ,森林人这款CVT变速箱采用的是链条传动，无论传动效率和动力响应，抗打滑性能（承受高扭矩）都要明显优于钢带传动CVT变速箱，缺点是制造成本和噪音要高于钢带CVT。这种噪音类似一种啸叫声，在安静的环境和低速行驶才能听得到，嘈杂的环境和高速行驶会被其它噪音所掩盖，忽略不计。,9,9,9,9,9,0,9,9,0,9
1jaSmq3UYgi52OuM,还好车身没有压上去………………,9,9,9,0,9,9,9,9,9,9
1jezQRJKfTWDagIq,我的是4at，最近也有这样的情况，不带油的时候短暂出现哨声，很像大货车变速箱声音,9,9,-1,9,9,9,9,9,9,9
1jnlXrtM2ds7FkAh,这个不是简单的烧机油问题，轮滑系统一定有故障了。,9,9,-1,9,9,9,9,9,9,9
1kn4OFSaWpyAtefm,北京 堵车啊堵车的情况下电池是无法充满的待机4天 不算问题还有就是你有关闭发动机在车里待着的习惯吗这个习惯是很伤蓄电池的   ,9,9,0,9,9,9,9,9,9,9
1kqfNmiVxd2wvGeW,欧洲车一般从奥迪从a4到a8底盘铝件了    ,9,9,9,9,9,0,9,9,9,9
1lcpaQLRUSewj0DT,楼主，2.0进西藏动力感觉如何？够用吗？,9,9,0,9,9,9,9,9,9,9
1lqjM9658pLoFIZP,这些年得维修怎么办，配件好找么？原厂价格如何,0,9,9,9,9,9,9,9,9,9
1mCU6W4bpnHdqeIG,13款2.5，，11个油飘过，8个油也就安安静静跑长途时候，现在高速基本9.6个油。。大油门13个油基本～～ 这车大油门，油耗挺大，温柔开油耗确实不高～～,9,9,9,9,9,9,1,9,9,9
1n3cTX4QkNFyLotY,这是我看到最强悍的改装，加油,9,9,9,9,9,9,0,9,9,9
1n9jNqbA4BHIiP5h,喜欢空间大就管道，讲究面子就途观，注重操控和轻度越野就森林人。,9,9,9,0,9,0,9,0,9,9
1nzG9ehvcTqLpSjJ,一个发动机横置，一个纵置带全时四驱。要我肯定选小森,9,9,1,9,9,1,9,9,9,9
1o3vmFc5lQwdLpOk,GLC要300的动力才和XT差不多吧？,9,9,0,9,9,9,9,9,9,9
1oepVMjBf0iLyX6w,很多品牌都有这种情况，就是刹车盘不规则磨损，个案而已，没什么好奇怪的。,9,9,9,9,0,9,9,9,9,9
1okWMzfVI4uY5Qrm,俩车我都有，想要开的舒服就森林人，空间大偶尔还能撒野，想要有面子，坐着舒服安静点就途观。俩车4s保养差不多钱，不过大众保养更方便。我的森2.5fb不烧机油，我感觉保养严格按照说明书来保证真品机油，不会烧机油的。还有喜欢开森的，不太喜欢开途观，涡轮车也就是高速动力好，2.0t市区跟车动力滞后，跟车很不舒服。尤其是碰上加塞的。,9,9,0,9,9,9,9,1,1,9
1p4rdLHQNRX6s2gk,请问后排座椅靠背的角度可调吗   ,9,0,9,9,9,9,9,9,9,9
1peERofqzgJxj6ZX,要看看自己的需求。奇骏的动力配置舒适感高于森林人，但性操控性和四驱系统奇骏比不上森林人。,9,9,1,9,9,-1,9,9,9,1
1pxj6KIPoi2SXnC8,谢谢大师。2.0动力可以吗？    ,9,9,0,9,9,9,9,9,9,9
1qEinYIhcDlepTR4,1，改氙气透镜大灯2，全包围脚垫3，胎压计（大众那种）4，记录仪5进口雨挡6自动折叠升窗器7后备箱橡胶护条8后视镜小圆镜9龙膜10后备箱挂网 我装了这些,9,9,9,9,9,9,9,9,9,0
1qZA7wOn4M3fNc0K,完全没必要，安全配置发动机变速箱都一样的，多出来的配置都不是必要配置，性价比不高,9,9,0,9,9,9,9,9,9,0
1qofvSAlCJpd8w4i,10-11年组1、保时捷911，2、森林人……哈哈打脸那些叫嚷水平对置发动机天生缺陷的喷壶,9,9,0,9,9,9,9,9,9,9
1qwo65JNBf0g93me,有异响，除了喇叭不响，其它都响,9,9,9,9,9,9,9,9,-1,9
1rb0xBFfuwapJlho,噪音大不？油耗增加吗？    ,9,9,9,9,9,9,0,9,0,9
1s7e5UMYWH3m0utn,公里数有点多原车漆多少,9,9,9,0,9,9,9,9,9,9
1sRYEQpmXaedTo5n,店内的保险价格普遍比外面高很多，羊毛出在羊身上，多出来的钱也是当做你延保的费用，如果不是强制要求在店内保，建议在外面自己买。！~,0,9,9,9,9,9,9,9,9,9
1tFyZgaHMmVIrRAd,试驾车噪音大是保养不好。这个车看脚法的，CVT踩的好可以非常平滑无噪音，当然还有机油要用的好换的勤,9,9,9,9,9,9,9,9,1,9
1tmOjeacFCILMgE4,嘟嘟停停，这样的油耗很正常，毕竟排量、车重在那里    ,9,9,9,9,9,9,0,9,9,9
1tyU3GgwVZP7d2c6,我的奥迪以前每天早上打火都会响，吹口哨一样，或一分钟就没有。后来发现二次进气泵的管脱落了，接上就好了,9,9,9,9,9,9,9,9,0,9
1wB9z2aeOLcYrn5v,真的假的？没感觉飘啊，我倒是觉得操控稳定、指向精准那   ,9,9,9,9,9,0,9,9,9,9
1xGX3przBNDChWP6,咱也不是豪华品牌，都不追求细节多高，最起码做到理解客户，遵章办事总可以吧   ,9,0,9,9,9,9,9,9,9,9
1xnDMvdCVZmLbpuc,我觉得新款很耐看，比新rav4好看,9,9,9,1,9,9,9,9,9,9
1y2VEwrsWKu3nt5S,13年，2.5低配，15万内就卖，车在北京，车况不错,9,9,9,9,9,9,9,9,9,0
1ySmploYDcCUqfx3,18款小森，起步还是有小抖，发动机噪音确实大，超过100码A柱风噪有点大。经鉴定，楼主的正品无误！！！,9,9,0,9,9,9,9,9,-1,9
1z7AuMZgp3UNhwHm,自由光的确是软，油耗没说的那么高，内饰也可以，用料对得住这价钱，动力不错，发动机和变速箱配合的天衣无缝，所以我选择了森林人。,9,1,1,9,9,9,0,9,9,9
1zOUx5egtV0uPlJk,我的也是，3年半一过就发动机漏油，在大同市的4S店修的，花6000呢，操他妈的斯巴鲁。车我已经卖了。现在考虑再买新车呢。,9,9,-1,9,9,9,9,9,9,9
1zOk57fHp4qZILEu,你不放心就换4儿子店空气滤，至于空调滤和发动机应该没有毛关系吧。。,9,9,0,9,9,9,9,9,0,9
1zmvGy0JUxoXPk2Z,森林人09款2.0，基本上和你一样，今天到4S店检查不出来，说有可能空调温控器出问题。     ,9,9,9,9,9,9,9,9,0,9
20HsiNrf9E6IoUpC,欧蓝德曾经是斯巴鲁最强的竞争对手，现在欧蓝德合资了，价格降下来，但是它的四驱性还是有传承下来，总的来说还不错的。,0,9,9,9,9,9,9,9,9,9
20RwCSQPtDMJTu5V,价格你可以对比查看之家的口碑，那里都有价格的，另外也可以下载之家出的汽车报价app查询。,0,9,9,9,9,9,9,9,9,9
